0.05	0.001	-0.0212895
0.05	0.011	-0.234682
0.05	0.021	-1.45844
0.05	0.031	-1.16539
0.05	0.041	-0.979169
0.05	0.051	-0.857563
0.05	0.061	-0.765638
0.05	0.071	-0.68816
0.05	0.081	-0.622196
0.05	0.091	-0.565986
0.05	0.101	-0.518434
0.05	0.111	-0.475644
0.05	0.121	-0.438671
0.05	0.131	-0.405915
0.05	0.141	-0.376542
0.05	0.151	-0.350512
0.05	0.161	-0.327316
0.05	0.171	-0.306518
0.05	0.181	-0.287841
0.05	0.191	-0.271019
0.05	0.201	-0.255823
0.05	0.211	-0.242086
0.05	0.221	-0.229604
0.05	0.231	-0.218235
0.05	0.241	-0.207845
0.05	0.251	-0.198317
0.05	0.261	-0.189564
0.05	0.271	-0.181484
0.05	0.281	-0.174015
0.05	0.291	-0.167089
0.05	0.301	-0.16065
0.05	0.311	-0.154643
0.05	0.321	-0.149033
0.05	0.331	-0.143784
0.05	0.341	-0.138854
0.05	0.351	-0.134223
0.05	0.361	-0.129858
0.05	0.371	-0.125739
0.05	0.381	-0.121847
0.05	0.391	-0.118165
0.05	0.401	-0.114676
0.05	0.411	-0.111362
0.05	0.421	-0.108212
0.05	0.431	-0.105214
0.05	0.441	-0.102358
0.05	0.451	-0.0996333
0.05	0.461	-0.0970322
0.05	0.471	-0.0945438
0.05	0.481	-0.0921646
0.05	0.491	-0.0898872
0.05	0.501	-0.0877008
0.05	0.511	-0.0856016
0.05	0.521	-0.0835898
0.05	0.531	-0.0816544
0.05	0.541	-0.0797954
0.05	0.551	-0.0780055
0.05	0.561	-0.0762775
0.05	0.571	-0.0746149
0.05	0.581	-0.0730106
0.05	0.591	-0.0714645
0.05	0.601	-0.0699656
0.05	0.611	-0.068525
0.05	0.621	-0.0671243
0.05	0.631	-0.065771
0.05	0.641	-0.064465
0.05	0.651	-0.063199
0.05	0.661	-0.061973
0.05	0.671	-0.0607797
0.05	0.681	-0.0596265
0.05	0.691	-0.058506
0.05	0.701	-0.0574182
0.05	0.711	-0.0563632
0.05	0.721	-0.0553373
0.05	0.731	-0.0543405
0.05	0.741	-0.0533691
0.05	0.751	-0.0524306
0.05	0.761	-0.0515101
0.05	0.771	-0.0506188
0.05	0.781	-0.0497494
0.05	0.791	-0.0489017
0.05	0.801	-0.0480723
0.05	0.811	-0.0472683
0.05	0.821	-0.0464861
0.05	0.831	-0.0457185
0.05	0.841	-0.0449727
0.05	0.851	-0.0442415
0.05	0.861	-0.0435321
0.05	0.871	-0.0428372
0.05	0.881	-0.0421569
0.05	0.891	-0.0414911
0.05	0.901	-0.0408472
0.05	0.911	-0.0402106
0.05	0.921	-0.0395885
0.05	0.931	-0.0389846
0.05	0.941	-0.0383916
0.05	0.951	-0.0378095
0.05	0.961	-0.0372456
0.05	0.971	-0.0366854
0.05	0.981	-0.0361433
0.05	0.991	-0.0356085
0.05	1.001	-0.0350883
0.05	1.011	-0.0345754
0.05	1.021	-0.0340697
0.05	1.031	-0.0335785
0.05	1.041	-0.0330983
0.05	1.051	-0.0326254
0.05	1.061	-0.0321597
0.05	1.071	-0.0317013
0.05	1.081	-0.0312575
0.05	1.091	-0.0308173
0.05	1.101	-0.030388
0.05	1.111	-0.029966
0.05	1.121	-0.0295513
0.05	1.131	-0.0291438
0.05	1.141	-0.0287437
0.05	1.151	-0.0283508
0.05	1.161	-0.0279651
0.05	1.171	-0.0275868
0.05	1.181	-0.0272084
0.05	1.191	-0.0268446
0.05	1.201	-0.0264845
0.05	1.211	-0.0261316
0.05	1.221	-0.0257824
0.05	1.231	-0.0254404
0.05	1.241	-0.0251021
0.05	1.251	-0.0247674
0.05	1.261	-0.0244436
0.05	1.271	-0.0241234
0.05	1.281	-0.0238069
0.05	1.291	-0.0234941
0.05	1.301	-0.0231885
0.05	1.311	-0.0228865
0.05	1.321	-0.0225918
0.05	1.331	-0.0223008
0.05	1.341	-0.0220134
0.05	1.351	-0.0217296
0.05	1.361	-0.0214459
0.05	1.371	-0.021173
0.05	1.381	-0.0209002
0.05	1.391	-0.0206346
0.05	1.401	-0.020369
0.05	1.411	-0.0201107
0.05	1.421	-0.0198525
0.05	1.431	-0.0196014
0.05	1.441	-0.019354
0.05	1.451	-0.0191103
0.05	1.461	-0.0188702
0.05	1.471	-0.0186301
0.05	1.481	-0.01839
0.05	1.491	-0.0181608
0.05	1.501	-0.0179316
0.05	1.511	-0.017706
0.05	1.521	-0.0174841
0.05	1.531	-0.0172622
0.05	1.541	-0.0170476
0.05	1.551	-0.0168293
0.05	1.561	-0.0166219
0.05	1.571	-0.0164109
0.05	1.581	-0.0162072
0.05	1.591	-0.0160035
0.05	1.601	-0.0157997
0.05	1.611	0
0.05	1.621	0
0.05	1.631	0
0.05	1.641	0
0.05	1.651	0
0.05	1.661	0
0.05	1.671	0
0.05	1.681	0
0.05	1.691	0
0.05	1.701	0
0.05	1.711	0
0.05	1.721	0
0.05	1.731	0
0.05	1.741	0
0.05	1.751	0
0.05	1.761	0
0.05	1.771	0
0.05	1.781	0
0.05	1.791	0
0.05	1.801	0
0.05	1.811	0
0.05	1.821	0
0.05	1.831	0
0.05	1.841	0
0.05	1.851	0
0.05	1.861	0
0.05	1.871	0
0.05	1.881	0
0.05	1.891	0
0.05	1.901	0
0.05	1.911	0
0.05	1.921	0
0.05	1.931	0
0.05	1.941	0
