0.001	-0.000585715
0.011	-0.01218
0.021	-0.0423533
0.031	-0.037664
0.041	-0.0360633
0.051	-0.0352557
0.061	-0.0344589
0.071	-0.0336659
0.081	-0.0328837
0.091	-0.0328655
0.101	-0.0320906
0.111	-0.0320761
0.121	-0.0320615
0.131	-0.0312939
0.141	-0.0312793
0.151	-0.0312684
0.161	-0.0305154
0.171	-0.0304972
0.181	-0.0304863
0.191	-0.030479
0.201	-0.0297332
0.211	-0.029715
0.221	-0.0297041
0.231	-0.0296932
0.241	-0.0296823
0.251	-0.0289583
0.261	-0.0289365
0.271	-0.0289292
0.281	-0.028911
0.291	-0.0289001
0.301	-0.0288965
0.311	-0.0288892
0.321	-0.0281616
0.331	-0.0281507
0.341	-0.0281398
0.351	-0.0281325
0.361	-0.0281216
0.371	-0.0281107
0.381	-0.0281034
0.391	-0.0280961
0.401	-0.0273867
0.411	-0.0273758
0.421	-0.0273649
0.431	-0.0273576
0.441	-0.0273467
0.451	-0.0273358
0.461	-0.0273285
0.471	-0.0273176
0.481	-0.0273103
0.491	-0.0266409
0.501	-0.0266118
0.511	-0.0266009
0.521	-0.0265863
0.531	-0.0265754
0.541	-0.0265645
0.551	-0.0265609
0.561	-0.0265536
0.571	-0.0265427
0.581	-0.0265318
0.591	-0.0265281
0.601	-0.0265172
0.611	-0.025866
0.621	-0.0258369
0.631	-0.0258296
0.641	-0.0258151
0.651	-0.0258078
0.661	-0.0258005
0.671	-0.0257896
0.681	-0.0257787
0.691	-0.0257714
0.701	-0.0257642
0.711	-0.0257533
0.721	-0.0257496
0.731	-0.0257387
0.741	-0.0257314
0.751	-0.0257241
0.761	-0.0250729
0.771	-0.025062
0.781	-0.0250475
0.791	-0.0250402
0.801	-0.0250293
0.811	-0.025022
0.821	-0.0250147
0.831	-0.0250075
0.841	-0.0250002
0.851	-0.0249893
0.861	-0.024982
0.871	-0.0249711
0.881	-0.0249674
0.891	-0.0249602
0.901	-0.0249529
0.911	-0.0249456
0.921	-0.0249383
0.931	-0.0249311
0.941	-0.0242981
0.951	-0.0242835
0.961	-0.0242762
0.971	-0.0242726
0.981	-0.024258
0.991	-0.0242508
1.001	-0.0242399
1.011	-0.0242326
1.021	-0.0242253
1.031	-0.024218
1.041	-0.0242107
1.051	-0.0242035
1.061	-0.0241926
1.071	-0.0241853
1.081	-0.0241816
1.091	-0.0241707
1.101	-0.0241671
1.111	-0.0241598
1.121	-0.0241525
1.131	-0.0241416
1.141	-0.0241344
1.151	-0.0235559
1.161	-0.0235195
1.171	-0.0235123
1.181	-0.0235013
1.191	-0.0234904
1.201	-0.0234832
1.211	-0.0234722
1.221	-0.0234686
1.231	-0.0234577
1.241	-0.0234504
1.251	-0.0234431
1.261	-0.0234322
1.271	-0.0234249
1.281	-0.0234213
1.291	-0.0234104
1.301	-0.0234068
1.311	-0.0233958
1.321	-0.0233922
1.331	-0.0233813
1.341	-0.023374
1.351	-0.0233704
1.361	-0.0233631
1.371	-0.0233558
1.381	-0.0233485
1.391	-0.0233413
1.401	-0.023334
1.411	-0.0227737
1.421	-0.0227519
1.431	-0.0227374
1.441	-0.0227301
1.451	-0.0227192
1.461	-0.0227083
1.471	-0.022701
1.481	-0.0226937
1.491	-0.0226864
1.501	-0.0226792
1.511	-0.0226719
1.521	-0.022661
1.531	-0.0226537
1.541	-0.0226464
1.551	-0.0226391
1.561	-0.0226319
1.571	-0.0226246
1.581	-0.0226173
1.591	-0.02261
1.601	-0.0226028
1.611	-0.0225991
1.621	-0.0225955
1.631	-0.0225846
1.641	-0.0225773
1.651	-0.02257
1.661	-0.0225627
1.671	-0.0225555
1.681	-0.0225518
1.691	-0.0225446
1.701	-0.0225373
1.711	-0.0225336
1.721	-0.0219989
1.731	-0.0219734
1.741	-0.0219588
1.751	-0.0219479
1.761	-0.0219443
1.771	-0.0219334
1.781	-0.0219225
1.791	-0.0219188
1.801	-0.0219115
1.811	-0.0219006
1.821	-0.0218934
1.831	-0.0218897
1.841	-0.0218788
1.851	-0.0218715
1.861	-0.0218679
1.871	-0.021857
1.881	-0.0218533
1.891	-0.0218461
1.901	-0.0218388
1.911	-0.0218315
1.921	-0.0218279
1.931	-0.0218206
1.941	-0.0218133
1.951	-0.021806
1.961	-0.0217988
1.971	-0.0217951
1.981	-0.0217842
1.991	-0.0217769
